"id_sscc","Periodo","Edad_media_de_la_población","Porcentaje_de_población_menor_de_18_años","Porcentaje_de_población_de_65_y_más_años","Tamaño_medio_del_hogar","Porcentaje_de_hogares_unipersonales","Población","Porcentaje_de_población_española","Índice_de_Gini","Distribución_de_la_renta_P80/P20","Renta_neta_media_por_persona_","Renta_neta_media_por_hogar","Media_de_la_renta_por_unidad_de_consumo","Mediana_de_la_renta_por_unidad_de_consumo","Renta_bruta_media_por_persona","Renta_bruta_media_por_hogar","tipo_eleccion","anyo_proceso","mes_proceso","id_ca","n_censo_ine","n_escrutinio_censo","n_escrutinio_censo_extr","n_votantes_censo_extr","n_partici_primer_av","n_partici_segund_av","n_vot_blanco","n_vot_nulos","PSOE","PP","Cs","ERC","VOX","JUNTS","PNV","PODEMOS_IU","EH_Bildu","BNG","CUP","N_VOTOS","P_PSOE","P_PP","P_Cs","P_ERC","P_VOX","P_JUNTS","P_PODEMOS_IU","P_CUP"
"0801909068",2019,45.5,15.1,23.4,2.39,30.7,1592,88.6,28.6,2.5,16497,39744,24177,22750,20356,49041,2,2019,11,9,1205,1205,0,0,584,814,6,3,203,89,72,198,44,113,0,153,0,0,56,928,0.21875,0.0959051724137931,0.0775862068965517,0.213362068965517,0.0474137931034483,0.12176724137931,0.164870689655172,0.0603448275862069
"0801909069",2019,48.6,14.5,29.4,2.28,32.5,886,87.7,25.2,2,15606,35795,22552,21350,18884,43314,2,2019,11,9,693,693,0,0,307,429,4,3,98,59,38,122,22,36,0,82,0,0,29,486,0.201646090534979,0.121399176954733,0.0781893004115226,0.251028806584362,0.0452674897119342,0.0740740740740741,0.168724279835391,0.0596707818930041
"0801909070",2019,46,12.8,24.6,2.27,33.2,1710,76.7,31.6,2.7,11855,26966,16706,15050,13895,31606,2,2019,11,9,1205,1205,0,0,483,714,9,5,243,103,59,119,36,60,0,145,0,0,46,811,0.299630086313194,0.127003699136868,0.0727496917385943,0.146732429099877,0.0443896424167694,0.0739827373612824,0.178791615289766,0.0567200986436498
"0801909071",2019,46.6,13.1,25.4,2.43,29.5,1915,80.9,30.3,2.7,14581,35719,21242,19950,17629,43184,2,2019,11,9,1400,1400,0,0,644,885,4,11,245,98,61,179,61,87,0,196,0,0,58,985,0.248730964467005,0.099492385786802,0.0619289340101523,0.181725888324873,0.0619289340101523,0.0883248730964467,0.198984771573604,0.0588832487309645
"0801909072",2019,45,14.4,22.8,2.3,35.7,1491,74.8,31.6,2.9,12574,29292,17793,15750,14787,34450,2,2019,11,9,1008,1008,0,0,318,577,5,2,181,77,56,117,44,35,0,118,0,0,34,662,0.273413897280967,0.11631419939577,0.0845921450151057,0.176737160120846,0.0664652567975831,0.0528700906344411,0.178247734138973,0.0513595166163142
"0801909073",2019,47.9,9.8,25.6,2.44,26.1,1513,87.2,28.4,2.7,15498,37999,22509,21350,18746,45964,2,2019,11,9,1234,1234,0,0,570,816,7,3,256,124,91,181,35,47,0,165,0,0,44,943,0.271474019088017,0.131495227995758,0.0965005302226935,0.191940615058324,0.0371155885471898,0.0498409331919406,0.174973488865323,0.0466595970307529
"0801909074",2019,45.6,15,23.2,2.34,32.7,1676,86.1,26.6,2.3,14935,35107,21627,20650,18090,42524,2,2019,11,9,1237,1237,0,0,537,772,8,5,170,49,44,261,31,87,0,159,0,0,67,868,0.195852534562212,0.0564516129032258,0.0506912442396313,0.300691244239631,0.0357142857142857,0.100230414746544,0.183179723502304,0.0771889400921659
"0801909075",2019,44.4,15.3,20.9,2.63,27.5,1561,80.3,31.9,3,14152,37580,21185,19250,17074,45339,2,2019,11,9,1098,1099,0,0,421,688,1,2,201,46,48,204,26,72,0,173,0,0,55,825,0.243636363636364,0.0557575757575758,0.0581818181818182,0.247272727272727,0.0315151515151515,0.0872727272727273,0.20969696969697,0.0666666666666667
"0801909076",2019,46,15,21,2.28,35,1487,84.6,28.1,2.5,14427,33296,20920,19250,17418,40199,2,2019,11,9,1095,1095,0,0,415,643,2,2,159,35,35,194,29,84,0,151,0,0,53,740,0.214864864864865,0.0472972972972973,0.0472972972972973,0.262162162162162,0.0391891891891892,0.113513513513514,0.204054054054054,0.0716216216216216
"0801909077",2019,46.3,13.8,22.8,2.3,33.6,1614,84.6,27.5,2.3,14829,34085,21400,19950,17947,41253,2,2019,11,9,1200,1200,0,0,536,739,5,3,167,47,42,232,22,104,0,172,0,0,75,861,0.193960511033682,0.0545876887340302,0.0487804878048781,0.26945412311266,0.0255516840882695,0.120789779326365,0.199767711962834,0.0871080139372822
"0801909078",2019,45.1,13.3,21.4,2.4,30.9,1408,82.5,31.6,3,14998,36736,21811,20650,18250,44700,2,2019,11,9,1057,1057,0,0,452,679,4,4,134,57,27,211,22,82,0,132,0,0,85,750,0.178666666666667,0.076,0.036,0.281333333333333,0.0293333333333333,0.109333333333333,0.176,0.113333333333333
"0801909079",2019,45.6,13.3,23.5,2.39,31.6,1654,84.8,30.8,2.7,15861,38217,23119,21350,19515,47021,2,2019,11,9,1220,1220,0,0,557,806,4,3,176,86,50,180,39,141,0,162,0,0,71,905,0.194475138121547,0.0950276243093923,0.0552486187845304,0.198895027624309,0.0430939226519337,0.155801104972376,0.179005524861878,0.0784530386740332
"0801909080",2019,46.3,13.3,24.9,2.43,27.6,1359,84,30,2.6,16471,40754,23833,19950,20072,49666,2,2019,11,9,1000,1000,0,0,401,602,4,2,130,57,34,176,33,95,0,124,0,0,71,720,0.180555555555556,0.0791666666666667,0.0472222222222222,0.244444444444444,0.0458333333333333,0.131944444444444,0.172222222222222,0.0986111111111111
"0801909081",2019,44.2,15.2,21.8,2.39,31,1751,84.1,31.3,2.7,15647,37509,22799,20650,19210,46049,2,2019,11,9,1274,1274,0,0,557,795,10,5,221,62,57,214,24,89,0,161,0,0,74,902,0.245011086474501,0.0687361419068736,0.0631929046563193,0.237250554323725,0.0266075388026608,0.098669623059867,0.178492239467849,0.082039911308204
"0801909082",2019,42.2,16.7,17.1,2.43,33.2,1979,81,32.4,3.1,14755,36405,21867,19950,18209,44929,2,2019,11,9,1402,1402,0,0,596,854,3,3,204,63,50,232,43,130,0,182,0,0,82,986,0.206896551724138,0.063894523326572,0.050709939148073,0.235294117647059,0.0436105476673428,0.13184584178499,0.184584178498986,0.0831643002028398
"0801909083",2019,45,15.9,24.6,2.37,33.4,1620,83.6,29.4,2.7,15390,36720,22372,20650,18790,44832,2,2019,11,9,1151,1151,0,0,527,747,3,2,164,75,44,203,40,105,0,137,0,0,70,838,0.195704057279236,0.0894988066825776,0.0525059665871122,0.242243436754177,0.0477326968973747,0.125298329355609,0.163484486873508,0.0835322195704057
"0801909084",2019,44.7,13.4,20.9,2.39,30.8,1773,83,31,2.7,17250,41424,25161,22050,21550,51750,2,2019,11,9,1303,1303,0,0,601,882,5,5,188,70,46,248,26,156,0,161,0,0,85,980,0.191836734693878,0.0714285714285714,0.0469387755102041,0.253061224489796,0.026530612244898,0.159183673469388,0.164285714285714,0.086734693877551
"0801909085",2019,45.5,13,22,2.35,32.6,1756,82.7,31,2.6,16200,38397,23441,21000,20060,47546,2,2019,11,9,1266,1266,0,0,560,808,7,12,172,54,57,221,34,139,0,150,0,0,75,902,0.190687361419069,0.0598669623059867,0.0631929046563193,0.245011086474501,0.0376940133037694,0.15410199556541,0.16629711751663,0.0831485587583149
"0801909086",2019,44.9,15.3,22.8,2.41,32.2,1465,81.5,31,2.6,15461,37489,22478,19950,19098,46307,2,2019,11,9,1013,1013,0,0,384,606,3,2,133,58,36,191,31,93,0,113,0,0,67,722,0.184210526315789,0.0803324099722992,0.0498614958448753,0.264542936288089,0.0429362880886427,0.128808864265928,0.156509695290859,0.092797783933518
"0801909087",2019,46.7,13,27.2,2.47,25.4,1319,83.5,28.1,2.4,16814,41397,24547,22750,20650,50844,2,2019,11,9,1003,1003,0,0,468,679,4,3,139,63,44,249,34,101,0,134,0,0,38,802,0.173316708229426,0.0785536159600998,0.0548628428927681,0.310473815461347,0.0423940149625935,0.125935162094763,0.167082294264339,0.0473815461346633
"0801909088",2019,46.9,13.9,26.9,2.25,38,1908,83.9,31.3,2.9,14792,33334,21171,19250,17951,40455,2,2019,11,9,1393,1393,0,0,601,888,6,1,191,95,74,251,46,110,0,171,0,0,68,1006,0.18986083499006,0.0944333996023857,0.073558648111332,0.249502982107356,0.0457256461232604,0.10934393638171,0.169980119284294,0.0675944333996024
"0801909089",2019,47.2,13.4,26.5,2.27,35.1,1491,80.6,30.5,2.9,14699,33892,20898,19950,17773,40979,2,2019,11,9,1075,1075,0,0,419,699,5,5,144,85,43,194,36,96,0,143,0,0,57,798,0.180451127819549,0.106516290726817,0.0538847117794486,0.243107769423559,0.0451127819548872,0.120300751879699,0.179197994987469,0.0714285714285714
"0801909090",2019,46.4,12.8,26.7,2.41,32,1613,81.4,31.6,3,14781,36014,21337,18550,17869,43538,2,2019,11,9,1162,1162,0,0,487,702,2,5,199,72,48,179,35,83,0,130,0,0,49,795,0.250314465408805,0.0905660377358491,0.060377358490566,0.225157232704403,0.0440251572327044,0.10440251572327,0.163522012578616,0.0616352201257862
"0801909091",2019,45.7,13.9,24.3,2.54,25.5,1913,82.6,30.5,2.6,15395,39655,22637,20650,18606,47926,2,2019,11,9,1367,1367,0,0,605,907,2,3,244,111,76,240,57,82,0,155,0,0,64,1029,0.23712342079689,0.107871720116618,0.0738581146744412,0.233236151603499,0.0553935860058309,0.0796890184645287,0.150631681243926,0.0621963070942663
"0801909092",2019,46.6,12.8,24.8,2.51,24.8,1895,85,28.5,2.6,14488,37040,22644,22050,17987,45986,2,2019,11,9,1466,1466,0,0,666,948,7,5,272,76,63,231,59,102,0,197,0,0,71,1071,0.253968253968254,0.0709617180205415,0.0588235294117647,0.215686274509804,0.0550887021475257,0.0952380952380952,0.183940242763772,0.0662931839402428
"0801909093",2019,46.4,13.1,24.3,2.33,30.4,1319,86.9,28.7,2.6,15552,36743,22643,21350,18900,44654,2,2019,11,9,1021,1021,0,0,450,641,1,1,171,73,49,164,50,87,0,120,0,0,28,742,0.230458221024259,0.0983827493261455,0.0660377358490566,0.221024258760108,0.0673854447439353,0.117250673854447,0.161725067385445,0.0377358490566038
"0801909094",2019,45.1,13.4,22.2,2.32,34.1,2047,82.5,30.5,2.8,15455,36346,21924,19950,19002,44687,2,2019,11,9,1512,1512,0,0,661,973,7,6,202,97,90,274,51,142,0,168,0,0,78,1102,0.183303085299456,0.088021778584392,0.0816696914700544,0.248638838475499,0.0462794918330309,0.128856624319419,0.152450090744102,0.0707803992740472
"0801909095",2019,44.6,15.2,20.2,2.46,30,2072,82.4,31,2.9,14768,36786,21809,19950,18105,45099,2,2019,11,9,1492,1492,0,0,605,983,9,3,215,86,68,259,55,142,0,199,0,0,94,1118,0.192307692307692,0.0769230769230769,0.0608228980322004,0.231663685152057,0.0491949910554562,0.12701252236136,0.177996422182469,0.0840787119856887
"0801909156",2019,48,12.6,35.8,2.48,21.4,1242,89.5,26.2,2.3,15278,37996,22106,20650,18150,45140,2,2019,11,9,980,980,0,0,446,657,3,0,140,38,43,219,46,81,0,121,0,0,33,721,0.194174757281553,0.0527045769764216,0.0596393897364771,0.30374479889043,0.0638002773925104,0.112343966712899,0.167822468793343,0.0457697642163662
"0801910001",2019,44.8,13.9,22.1,2.31,35.5,1537,76.6,31.8,2.9,13886,32429,19909,17850,16595,38756,2,2019,11,9,1086,1086,0,0,467,668,7,3,162,47,47,179,33,110,0,132,0,0,32,742,0.21832884097035,0.0633423180592992,0.0633423180592992,0.241239892183288,0.0444743935309973,0.148247978436658,0.177897574123989,0.0431266846361186
"0801910002",2019,43.6,12.7,18,2.3,34.3,1753,79.6,29,2.7,14458,33579,21048,19950,17741,41205,2,2019,11,9,1245,1245,0,0,505,727,4,7,138,59,38,226,42,115,0,168,0,0,94,880,0.156818181818182,0.0670454545454545,0.0431818181818182,0.256818181818182,0.0477272727272727,0.130681818181818,0.190909090909091,0.106818181818182
"0801910003",2019,44.1,14.2,20.7,2.31,34.1,1564,81.3,32.8,2.7,15724,36499,23025,20650,19493,45249,2,2019,11,9,1108,1108,0,0,507,713,9,2,152,72,24,223,26,110,0,153,0,0,76,836,0.181818181818182,0.0861244019138756,0.0287081339712919,0.266746411483254,0.0311004784688995,0.131578947368421,0.183014354066986,0.0909090909090909
"0801910004",2019,45.4,14.7,26.2,2.33,30,1555,82.7,29.4,2.7,15576,36376,22997,20650,18987,44341,2,2019,11,9,1104,1104,0,0,543,760,4,5,172,82,41,227,29,105,0,129,0,0,67,852,0.2018779342723,0.0962441314553991,0.0481220657276995,0.266431924882629,0.034037558685446,0.123239436619718,0.151408450704225,0.0786384976525822
"0801910005",2019,47,11.3,24.7,2.42,28.9,1633,83.3,30.8,2.8,16395,39905,23838,22050,20130,48996,2,2019,11,9,1243,1243,0,0,571,771,1,6,182,74,47,264,37,87,0,161,0,0,52,904,0.201327433628319,0.081858407079646,0.0519911504424779,0.292035398230089,0.040929203539823,0.0962389380530973,0.178097345132743,0.0575221238938053
"0801910006",2019,45,13,21.9,2.27,36.4,1858,81.6,31.6,2.8,17163,39451,24753,22050,21508,49439,2,2019,11,9,1309,1309,0,0,612,880,4,6,177,89,43,241,43,119,0,160,0,0,80,952,0.185924369747899,0.0934873949579832,0.0451680672268908,0.253151260504202,0.0451680672268908,0.125,0.168067226890756,0.0840336134453782
"0801910007",2019,47.6,12.5,31.4,2.27,30.8,1326,90,29,2.6,20324,46531,29630,28350,25979,59478,2,2019,11,9,1047,1047,0,0,450,721,5,2,152,49,47,213,44,158,0,113,0,0,74,850,0.178823529411765,0.0576470588235294,0.0552941176470588,0.250588235294118,0.0517647058823529,0.185882352941176,0.132941176470588,0.0870588235294118
"0801910008",2019,46.4,11.4,26.7,2.16,37,1724,76.2,32.8,3.1,15915,34807,22131,19950,19458,42556,2,2019,11,9,1183,1183,0,0,498,727,3,5,185,65,50,234,32,113,0,125,0,0,45,849,0.217903415783274,0.0765606595995289,0.0588928150765607,0.275618374558304,0.0376914016489988,0.133097762073027,0.147232037691402,0.0530035335689046
"0801910009",2019,46.5,11,24.6,2.16,36,1608,78.5,32.2,3.2,16123,35689,22845,20650,19852,43942,2,2019,11,9,1155,1155,0,0,505,701,4,2,135,58,42,228,42,138,0,129,0,0,62,834,0.161870503597122,0.0695443645083933,0.0503597122302158,0.273381294964029,0.0503597122302158,0.165467625899281,0.154676258992806,0.0743405275779376
"0801910010",2019,44.4,12.6,21.7,2.22,38.5,1727,76.4,32.1,3.1,15152,33992,21733,19250,18569,41658,2,2019,11,9,1193,1193,0,0,470,704,7,4,159,50,35,214,36,117,0,133,0,0,79,823,0.193195625759417,0.0607533414337789,0.0425273390036452,0.260024301336574,0.0437424058323208,0.142162818955043,0.161603888213852,0.0959902794653706
"0801910011",2019,45.9,11.2,22.9,2.25,34.8,1201,82.1,32.6,3,17768,40415,25721,23450,22323,50778,2,2019,11,9,880,880,0,0,354,470,2,3,130,41,39,167,23,83,0,87,0,0,52,622,0.209003215434084,0.0659163987138264,0.0627009646302251,0.268488745980707,0.0369774919614148,0.133440514469453,0.139871382636656,0.0836012861736334
"0801910012",2019,45.7,13.7,23.9,2.39,30,1827,78.9,32.6,3.1,16921,40767,24676,22050,21221,51127,2,2019,11,9,1263,1263,0,0,579,802,6,2,172,84,47,243,24,152,0,165,0,0,83,970,0.177319587628866,0.0865979381443299,0.0484536082474227,0.250515463917526,0.0247422680412371,0.156701030927835,0.170103092783505,0.0855670103092784
"0801910013",2019,44.5,14.1,22,2.29,36,1416,79.3,31.2,2.9,15479,35598,22311,19950,18929,43534,2,2019,11,9,1005,1005,0,0,390,614,4,4,122,44,27,213,26,80,0,123,0,0,77,712,0.171348314606742,0.0617977528089888,0.0379213483146067,0.299157303370786,0.0365168539325843,0.112359550561798,0.172752808988764,0.10814606741573
"0801910014",2019,44.3,12,21.6,2.37,32.5,1504,73.5,32.6,3.2,14812,35787,21237,19250,18260,44116,2,2019,11,9,1024,1024,0,0,400,617,11,2,126,50,30,191,0,89,0,150,0,0,64,700,0.18,0.0714285714285714,0.0428571428571429,0.272857142857143,0,0.127142857142857,0.214285714285714,0.0914285714285714
"0801910015",2019,44.5,12.5,22.5,2.27,34.2,1944,75,33.7,3.1,16107,36985,23281,20650,19998,45921,2,2019,11,9,1316,1316,0,0,528,813,8,2,158,71,61,249,28,155,0,140,0,0,88,950,0.166315789473684,0.0747368421052632,0.0642105263157895,0.262105263157895,0.0294736842105263,0.163157894736842,0.147368421052632,0.0926315789473684
"0801910016",2019,46.4,10.7,24.2,2.39,31,1266,78.7,30,2.7,16911,40829,24345,22050,20948,50573,2,2019,11,9,905,905,0,0,381,604,2,0,148,49,43,170,26,99,0,100,0,0,59,694,0.213256484149856,0.0706051873198847,0.0619596541786743,0.244956772334294,0.037463976945245,0.142651296829971,0.144092219020173,0.085014409221902
"0801910017",2019,46.5,13.4,27.3,2.36,32.5,1695,78.1,33.8,3.3,15794,37560,22926,20650,19465,46289,2,2019,11,9,1176,1176,0,0,540,736,3,4,175,65,45,230,34,115,0,125,0,0,59,848,0.206367924528302,0.0766509433962264,0.0530660377358491,0.27122641509434,0.0400943396226415,0.13561320754717,0.147405660377358,0.0695754716981132
"0801910018",2019,42.9,12.9,18.6,2.35,31.4,1451,71.3,31,2.7,14913,35296,21485,19950,18314,43345,2,2019,11,9,928,928,0,0,366,581,3,4,134,35,40,185,22,69,0,127,0,0,58,670,0.2,0.0522388059701493,0.0597014925373134,0.276119402985075,0.0328358208955224,0.102985074626866,0.18955223880597,0.0865671641791045
"0801910019",2019,47.2,11.3,25.3,2.3,33.5,1580,82.6,27.9,2.5,15649,36413,23451,21350,20019,46584,2,2019,11,9,1190,1190,0,0,556,802,5,1,161,51,29,262,25,149,0,144,0,0,80,901,0.178690344062153,0.0566037735849057,0.0321864594894562,0.290788013318535,0.0277469478357381,0.165371809100999,0.159822419533851,0.0887902330743618
"0801910020",2019,47.5,13.2,28.6,2.29,34.2,1456,81,29.8,2.6,14384,33161,20506,18550,17177,39602,2,2019,11,9,1074,1074,0,0,375,657,5,0,187,59,41,199,48,77,0,114,0,0,59,784,0.238520408163265,0.0752551020408163,0.0522959183673469,0.253826530612245,0.0612244897959184,0.0982142857142857,0.145408163265306,0.0752551020408163
"0801910021",2019,44,14.2,21.6,2.43,28.9,1396,80.6,30.4,2.4,14373,35139,21275,19250,17587,42996,2,2019,11,9,972,972,0,0,365,605,4,5,149,54,52,150,32,73,0,125,0,0,54,689,0.216255442670537,0.0783744557329463,0.0754716981132075,0.217706821480406,0.04644412191582,0.105950653120464,0.181422351233672,0.0783744557329463
"0801910022",2019,43.1,12.6,17.8,2.34,32.5,1369,79,29.3,2.6,15245,36072,22506,20650,18749,44364,2,2019,11,9,963,963,0,0,389,606,3,5,121,37,27,195,25,102,0,118,0,0,78,703,0.172119487908962,0.0526315789473684,0.0384068278805121,0.277382645803698,0.0355618776671408,0.145092460881935,0.167852062588905,0.110953058321479
"0801910023",2019,44.8,13.9,23.5,2.38,31.7,1449,79.5,31,2.8,14770,35677,21509,19250,18103,43726,2,2019,11,9,1054,1054,0,0,447,654,3,3,134,51,41,186,27,107,0,116,0,0,82,744,0.18010752688172,0.0685483870967742,0.0551075268817204,0.25,0.0362903225806452,0.143817204301075,0.155913978494624,0.110215053763441
"0801910024",2019,41.6,16.5,17,2.41,30.5,1440,80.1,31.8,2.8,16027,38772,23652,21350,19895,48130,2,2019,11,9,1029,1029,0,0,385,654,3,4,147,36,28,201,16,106,0,149,0,0,80,763,0.192660550458716,0.0471821756225426,0.036697247706422,0.26343381389253,0.0209698558322412,0.138925294888598,0.195281782437746,0.104849279161206
"0801910025",2019,44.2,12.9,20.6,2.33,34.5,1354,80.4,31,2.7,15338,35924,22121,19250,18792,44014,2,2019,11,9,947,947,0,0,389,570,6,0,112,53,24,187,15,91,0,112,0,0,63,657,0.170471841704718,0.0806697108066971,0.0365296803652968,0.284627092846271,0.0228310502283105,0.138508371385084,0.170471841704718,0.0958904109589041
"0801910026",2019,42.4,15.5,18.4,2.49,29.4,1526,75.9,33.3,2.9,16357,41204,23859,20650,20639,51991,2,2019,11,9,1001,1001,0,0,394,604,10,3,181,49,39,182,27,82,0,127,0,0,56,743,0.243606998654105,0.0659488559892328,0.0524899057873486,0.244952893674293,0.0363391655450875,0.110363391655451,0.17092866756393,0.0753701211305518
"0801910027",2019,45.2,12.8,23.2,2.33,31.2,1496,87.3,28.6,2.5,16019,37719,23387,22050,19786,46590,2,2019,11,9,1164,1164,0,0,548,754,5,5,182,74,64,186,44,84,0,173,0,0,64,871,0.208955223880597,0.0849598163030999,0.0734787600459242,0.213547646383467,0.0505166475315729,0.0964408725602755,0.198622273249139,0.0734787600459242
"0801910028",2019,43.6,14.1,19,2.59,26.1,1794,83,32.9,3,15093,39206,22664,20650,18649,48443,2,2019,11,9,1296,1296,0,0,574,848,4,3,198,65,70,204,48,116,0,160,0,0,99,960,0.20625,0.0677083333333333,0.0729166666666667,0.2125,0.05,0.120833333333333,0.166666666666667,0.103125
"0801910029",2019,44,15.4,21.3,2.44,28.4,1454,84.8,28.4,2.4,14857,36584,21835,19250,18137,44660,2,2019,11,9,1082,1082,0,0,449,697,0,0,171,51,45,214,38,59,0,142,0,0,53,773,0.221216041397154,0.0659767141009056,0.0582147477360931,0.276843467011643,0.0491591203104787,0.0763260025873221,0.183699870633894,0.0685640362225097
"0801910030",2019,46.5,14.1,25.8,2.41,27.7,1749,87,27.4,2.4,15145,37294,22273,21350,18407,45327,2,2019,11,9,1350,1350,0,0,621,886,15,5,206,88,53,252,49,81,0,171,0,0,81,981,0.209989806320082,0.0897043832823649,0.054026503567788,0.256880733944954,0.0499490316004077,0.0825688073394495,0.174311926605505,0.0825688073394495
"0801910031",2019,45.3,12.1,21.4,2.29,33.4,1575,79,30.8,2.6,15553,35788,22372,20650,19167,44105,2,2019,11,9,1110,1110,0,0,459,682,6,4,166,73,31,196,46,84,0,125,0,0,59,780,0.212820512820513,0.0935897435897436,0.0397435897435897,0.251282051282051,0.058974358974359,0.107692307692308,0.16025641025641,0.0756410256410256
"0801910032",2019,42.7,14.1,13.3,2.52,23.9,1382,83.8,27.8,2.4,16271,41161,24055,22050,20443,51716,2,2019,11,9,1006,1006,0,0,359,664,3,2,162,41,45,183,35,67,0,155,0,0,74,762,0.21259842519685,0.0538057742782152,0.0590551181102362,0.240157480314961,0.0459317585301837,0.0879265091863517,0.203412073490814,0.0971128608923885
"0801910033",2019,53,9.5,36.9,2.21,36.2,872,94.7,28.5,2.4,18721,41464,26851,24150,23156,51287,2,2019,11,9,747,747,0,0,353,516,3,1,151,34,26,165,18,58,0,95,0,0,36,583,0.259005145797599,0.0583190394511149,0.0445969125214408,0.283018867924528,0.0308747855917667,0.0994854202401372,0.16295025728988,0.0617495711835334
"0801910034",2019,47.4,15.3,28.5,2.4,27.4,1688,87.5,28.9,2.5,15008,36396,22146,20650,18189,44111,2,2019,11,9,1305,1305,0,0,575,784,10,7,256,129,76,187,36,52,0,164,0,0,51,951,0.26919032597266,0.135646687697161,0.0799158780231335,0.196635120925342,0.0378548895899054,0.0546792849631966,0.172450052576236,0.0536277602523659
"0801910035",2019,42.5,19.7,17.4,2.66,22.6,1991,94.4,28.1,2.5,16879,45002,25932,24150,21407,57077,2,2019,11,9,1502,1502,0,0,620,1080,6,2,247,104,75,267,63,94,0,237,0,0,62,1149,0.21496953872933,0.0905134899912968,0.0652741514360313,0.232375979112272,0.0548302872062663,0.0818102697998259,0.206266318537859,0.0539599651871192
"0801910036",2019,37.9,19.3,8.1,2.72,20.6,1451,85.1,28.3,2.4,17418,48192,26828,24150,22295,61683,2,2019,11,9,998,998,0,0,438,686,5,1,151,42,41,176,40,91,0,169,0,0,75,785,0.192356687898089,0.0535031847133758,0.0522292993630573,0.224203821656051,0.0509554140127389,0.115923566878981,0.215286624203822,0.0955414012738854
"0801910037",2019,42.7,13.9,18.2,2.48,34.4,1050,73.3,30.3,2.7,12490,31486,17922,16450,14803,37317,2,2019,11,9,673,673,0,0,256,381,1,0,86,38,21,92,20,47,0,91,0,0,34,429,0.2004662004662,0.0885780885780886,0.048951048951049,0.214452214452214,0.0466200466200466,0.10955710955711,0.212121212121212,0.0792540792540792
"0801910038",2019,44,12.8,18.5,2.39,31.5,1577,79.9,30.2,2.8,15650,38092,22877,22050,19293,46960,2,2019,11,9,1127,1127,0,0,453,712,4,6,161,47,44,194,31,94,0,157,0,0,92,820,0.196341463414634,0.0573170731707317,0.0536585365853659,0.236585365853659,0.0378048780487805,0.114634146341463,0.191463414634146,0.11219512195122
"0801910039",2019,41.5,15.6,16.8,2.51,29.4,1845,73.9,31.3,2.7,14090,36064,21011,18550,17324,44343,2,2019,11,9,1184,1184,0,0,478,691,0,0,159,52,43,217,38,86,0,157,0,0,76,828,0.192028985507246,0.0628019323671498,0.0519323671497585,0.26207729468599,0.0458937198067633,0.103864734299517,0.189613526570048,0.0917874396135266
"0801910040",2019,44.8,13.1,21.8,2.38,33.3,1854,75.2,33.3,3.4,15322,36913,22029,20650,18821,45344,2,2019,11,9,1251,1251,0,0,515,749,7,7,160,76,60,204,39,113,0,126,0,0,81,859,0.186263096623981,0.0884749708963912,0.069848661233993,0.237485448195576,0.0454016298020955,0.131548311990687,0.146682188591385,0.0942956926658906
"0801910041",2019,44.3,14.2,22.6,2.31,32.1,1630,77.5,33.2,3.2,15615,36555,22755,20650,19368,45341,2,2019,11,9,1093,1093,0,0,449,671,2,5,150,59,32,208,26,113,0,129,0,0,73,790,0.189873417721519,0.0746835443037975,0.0405063291139241,0.263291139240506,0.0329113924050633,0.143037974683544,0.163291139240506,0.0924050632911392
"0801910042",2019,39.4,20.1,14.8,2.37,34.2,2990,75.9,32.1,3,13484,32322,20188,17850,16460,39455,2,2019,11,9,1803,1803,0,0,676,1017,3,13,265,64,64,257,58,114,0,291,0,0,101,1214,0.21828665568369,0.0527182866556837,0.0527182866556837,0.21169686985173,0.0477759472817133,0.0939044481054366,0.239703459637562,0.0831960461285008
"0801910043",2019,38.6,18,10.7,2.32,37.7,2080,62.7,34.5,3.2,14321,34169,21275,19250,17929,42776,2,2019,11,9,1174,1174,0,0,454,660,4,3,144,34,46,172,37,86,0,171,0,0,65,755,0.190728476821192,0.0450331125827815,0.0609271523178808,0.227814569536424,0.0490066225165563,0.113907284768212,0.226490066225166,0.0860927152317881
"0801910044",2019,46.2,11.8,25.8,2.3,34.9,1548,79.7,29.9,2.6,15965,37275,23181,21350,20016,46735,2,2019,11,9,1121,1121,0,0,441,644,8,1,147,67,44,219,49,91,0,139,0,0,45,801,0.183520599250936,0.083645443196005,0.0549313358302122,0.273408239700375,0.0611735330836454,0.113607990012484,0.173533083645443,0.0561797752808989
"0801910045",2019,44.5,13.4,19.5,2.46,27.7,1235,81.6,29.1,2.6,18136,45470,27148,24850,22616,56701,2,2019,11,9,928,928,0,0,422,586,4,0,119,51,53,195,32,82,0,115,0,0,48,695,0.171223021582734,0.0733812949640288,0.0762589928057554,0.280575539568345,0.0460431654676259,0.117985611510791,0.165467625899281,0.0690647482014388
"0801910046",2019,48.6,10.8,29.4,2.17,33.3,1227,79.6,32.3,2.8,18100,39676,25661,22750,22676,49707,2,2019,11,9,880,880,0,0,384,564,4,0,141,80,43,154,41,60,0,100,0,0,45,664,0.212349397590361,0.120481927710843,0.0647590361445783,0.231927710843373,0.0617469879518072,0.0903614457831325,0.150602409638554,0.0677710843373494
